item,itemLabel,enLabel,pubYear,imdbID,tmdbID,type,genres,cast,directors,screenwriters,runtimes
http://www.wikidata.org/entity/Q36063304,더 테이블,The Table,2016,tt6430360,420513,movie,드라마 영화,"한예리, 정은채, 정유미",김종관,,70
http://www.wikidata.org/entity/Q20946518,멜리스,Malice,2016,tt5886714,409310,movie,공포 영화,,김용운,,
http://www.wikidata.org/entity/Q20946518,멜리스,Malice,2016,tt6419460,409310,movie,공포 영화,,김용운,,
http://www.wikidata.org/entity/Q21057627,계춘할망,Canola,2016,tt6135036,387886,movie,드라마 영화,윤여정,윤홍승,윤홍승,
http://www.wikidata.org/entity/Q21057688,봉이 김선달,Seondal: The Man Who Sells the River,2016,tt5729246,385137,movie,모험 영화,유승호,,,
http://www.wikidata.org/entity/Q21060902,히야,Hiya,2016,tt5558792,387777,movie,드라마 영화,안보현,김지연,,
http://www.wikidata.org/entity/Q21468654,마담 앙트완,Madame Antoine,2016,tt5332172,64448,tv,로맨스 영화,한예슬,,,
http://www.wikidata.org/entity/Q21577120,서울야행,Midnight in Seoul,2016,tt6769930,468611,movie,"드라마 영화, 로맨스 영화",,,,
http://www.wikidata.org/entity/Q21577149,섬. 사라진 사람들,No Tomorrow,2016,tt6333380,371000,movie,스릴러 영화,,이지승,,
http://www.wikidata.org/entity/Q21710115,오빠생각,A Melody to Remember,2016,tt5093754,379880,movie,드라마 영화,"고아성, 임시완",이한,,
http://www.wikidata.org/entity/Q21710400,잡아야 산다,Catch Him to Survive,2016,tt5374830,378084,movie,액션 영화,김승우,오인철,,
http://www.wikidata.org/entity/Q21824921,사냥,The Hunt,2016,tt5783112,400421,movie,액션 영화,,,,
http://www.wikidata.org/entity/Q21825338,프랑스 영화처럼,Like a French Film,2016,tt6867660,369095,movie,"드라마 영화, 옴니버스 영화",,신연식,,
http://www.wikidata.org/entity/Q21825373,하프,Half,2016,tt7380866,378763,movie,드라마 영화,,,,
http://www.wikidata.org/entity/Q21825436,해어화,"Love, Lies",2016,tt5486170,385261,movie,"드라마 영화, 뮤지컬 영화",,박흥식,,
http://www.wikidata.org/entity/Q22972119,P.S.걸,P.S. Girls,2016,tt8969990,386861,movie,"에로 영화, 로맨스 영화",,,,
http://www.wikidata.org/entity/Q22972732,개인교수: 심화학습,Private Tutor Advanced Course,2016,tt21082422,386720,movie,에로 영화,,,,
http://www.wikidata.org/entity/Q22972821,관음증,Voyeurism,2016,tt12625310,386871,movie,에로 영화,,,,
http://www.wikidata.org/entity/Q22973255,남과 여,A Man and A Woman,2016,tt5700648,384127,movie,로맨스 영화,전도연,이윤기,,
http://www.wikidata.org/entity/Q22973480,대배우,THE GREAT ACTOR,2016,tt6449626,393380,movie,드라마 영화,,,,
http://www.wikidata.org/entity/Q22973819,미씽: 사라진 아이,Missing,2016,tt6292996,417199,movie,미스터리 영화,엄지원,이언희,,
http://www.wikidata.org/entity/Q22974040,사랑후애,After Love,2016,tt5468386,647162,movie,로맨스 영화,,,,
http://www.wikidata.org/entity/Q22974615,위대한 소원,The Last Ride,2016,tt6448982,388619,movie,드라마 영화,류덕환,남대중,,
http://www.wikidata.org/entity/Q22975029,질투의 화신,Don't Dare to Dream,2016,tt5936884,66560,tv,"코미디 영화, 로맨틱 코미디, 로맨스 영화","박지영, 윤다훈, 김정현, 안우연, 문가영, 박성훈, 고경표, 최화정, 박정수, 공효진, 서지혜, 이성재, 이미숙, 조정석",,서숙향,
http://www.wikidata.org/entity/Q17620779,슈퍼 프렌즈,Bling,2016,tt5161658,385722,movie,어린이 영화,,,,
http://www.wikidata.org/entity/Q22975201,트릭,Trick,2016,tt6448366,406260,movie,"드라마 영화, 스릴러 영화",,,,
http://www.wikidata.org/entity/Q22975210,판타스틱 듀오,Fantastic Duo,2016,tt7532742,66270,tv,리얼리티 방송,,,,
http://www.wikidata.org/entity/Q23661269,닥터스,The Doctors,2016,tt5764332,66329,tv,"드라마 영화, 코미디 영화, 로맨스 영화, 의학 드라마","김래원, 박신혜",,,
http://www.wikidata.org/entity/Q23994926,4등,4th Place,2016,tt5633396,378537,movie,드라마 영화,,정지우,,
http://www.wikidata.org/entity/Q23994925,고백할 수 없는,Unconfessional,2016,tt4169728,385895,movie,범죄 영화,,,,
http://www.wikidata.org/entity/Q24000318,친구 누나,My Friend's Older Sister,2016,tt7308238,387847,movie,에로 영화,,,,
http://www.wikidata.org/entity/Q24000319,두 개의 연애,"Two Rooms, Two Nights",2016,tt5159352,396048,movie,로맨스 영화,"박규리, 김재욱, 채정안",조성규,,
http://www.wikidata.org/entity/Q24000317,"당신, 거기 있어줄래요",Will You Be There?,2016,tt6434022,422576,movie,"드라마 영화, 판타지 영화","변요한, 김윤석",홍지영,홍지영,
http://www.wikidata.org/entity/Q24000456,초인,Overman,2016,tt5209264,397379,movie,로맨스 영화,,"서은영, 제이세라",,
http://www.wikidata.org/entity/Q24000750,젊은엄마 4,Young Mother 4,2016,tt12945368,395000,movie,에로 영화,,김효재,,
http://www.wikidata.org/entity/Q24211321,고호의 별이 빛나는 밤에,"Gogh, The Starry Night",2016,tt6058390,68150,tv,텔레비전 드라마,유리,,,
http://www.wikidata.org/entity/Q24278878,허니문 호텔 살인사건,Murder at Honeymoon Hotel,2016,tt5914618,411434,movie,스릴러 영화,장징추,장철수,,
http://www.wikidata.org/entity/Q24832237,우리 갑순이,Our Gap-soon,2016,tt5987792,67592,tv,텔레비전 드라마,김소은,,,
http://www.wikidata.org/entity/Q24856121,커튼콜,Curtain Call,2016,tt5824926,430467,movie,드라마 영화,,,,
http://www.wikidata.org/entity/Q24856639,나는 쓰레기다,I Am Trash,2016,tt3996810,289193,movie,드라마 영화,,이상우,,
http://www.wikidata.org/entity/Q24861124,우리 연애의 이력,With or Without You,2016,tt6867828,406485,movie,로맨스 영화,,,,
http://www.wikidata.org/entity/Q24864462,우리들,The World of Us,2016,tt5502816,384748,movie,드라마 영화,최수인,윤가은,,
http://www.wikidata.org/entity/Q25208763,바운티 헌터스: 현상금사냥꾼,Bounty Hunters,2016,tt5243900,388764,movie,"액션 영화, 코미디 드라마","쉬정시, 종한량, 오천어, 탕옌, 이민호",,,
http://www.wikidata.org/entity/Q26160413,쇼핑왕 루이,Shopaholic Louis,2016,tt5994306,67272,tv,"코미디 영화, 로맨틱 코미디, 로맨스 영화",서인국,,,
http://www.wikidata.org/entity/Q27866539,두 남자,Derailed,2016,tt6173644,428639,movie,액션 영화,"마동석, 민호",이성태,,
http://www.wikidata.org/entity/Q27951987,대결,Duel: Final Round,2016,tt6448178,419619,movie,액션 영화,,신재호,,
http://www.wikidata.org/entity/Q27951990,그랜드파더,Grand Father,2016,tt6450178,408851,movie,"드라마 영화, 액션 영화",,,,
http://www.wikidata.org/entity/Q27951988,올레,DETOUR,2016,tt6419524,414829,movie,드라마 영화,"한예원, 유다인, 신하균, 오만석, 박희순",,,
http://www.wikidata.org/entity/Q27952953,우주의 크리스마스,Woojoo's Christmas,2016,tt9359580,424178,movie,드라마 영화,,김경형,,
http://www.wikidata.org/entity/Q27953705,어떻게 헤어질까,How to Break up with My Cat,2016,tt6723910,408855,movie,드라마 영화,"이영란, 김강현, 박규리, 서준영",조성규,,
http://www.wikidata.org/entity/Q27954159,두처제,Two Sisters-In-Law,2016,tt29171829,427177,movie,에로 영화,,박주영,,
http://www.wikidata.org/entity/Q27954161,워킹스트리트,Walking Street,2016,tt6260210,428152,movie,드라마 영화,,이상우,,
http://www.wikidata.org/entity/Q28698774,스와핑: 친구의 아내,Swapping: My Friend's Wife,2016,tt12945050,465603,movie,"에로 영화, 로맨스 영화",,,,
http://www.wikidata.org/entity/Q28698776,연애담,Our Love Story,2016,tt6129730,417758,movie,"드라마 영화, 성 소수자 연관 장르",이상희,이현주,,
http://www.wikidata.org/entity/Q28699303,엄마친구 2,Mom's Friend 2,2016,tt11772768,412092,movie,"드라마 영화, 에로 영화, 로맨스 영화",,,,
http://www.wikidata.org/entity/Q28700630,커피메이트,Coffee Mate,2016,tt5975248,439923,movie,로맨스 영화,윤진서,,,
http://www.wikidata.org/entity/Q28700669,대역전,Tik Tok,2016,tt6033150,388757,movie,"드라마 영화, 범죄 영화, 스릴러 영화",종한량,,,
http://www.wikidata.org/entity/Q28836297,프레스,Press,2016,tt5717626,443519,movie,드라마 영화,진용욱,,,
http://www.wikidata.org/entity/Q28936722,눈발,A Stray Goat,2016,tt10468098,446752,movie,드라마 영화,"지우, 박진영",,,
http://www.wikidata.org/entity/Q29571872,"컴, 투게더","Come, Together",2016,tt6608148,432966,movie,드라마 영화,"임형국, 김채빈, 이혜은",신동일,,
http://www.wikidata.org/entity/Q30114992,용순,Yongsoon,2016,tt7399726,453663,movie,드라마 영화,"이수경, 김동영, 최덕문",,,
http://www.wikidata.org/entity/Q31178757,물숨,Breathing Underwater,2016,tt6449232,418891,movie,"다큐멘터리 영화, 드라마 영화",,,,
http://www.wikidata.org/entity/Q31178757,물숨,Breathing Underwater,2016,tt10371472,418891,movie,"다큐멘터리 영화, 드라마 영화",,,,
http://www.wikidata.org/entity/Q38805104,여자들,Write or Dance,2016,tt7048952,467865,movie,드라마 영화,,이상덕,,
http://www.wikidata.org/entity/Q58382023,소녀의 세계,Fantasy of the Girls,2016,tt9174050,462698,movie,로맨스 영화,"조수하, 조병규, 조수향, 노정의, 권나라",저미,,
http://www.wikidata.org/entity/Q60737535,공동정범 (영화),The Remnants,2016,tt7625778,415464,movie,다큐멘터리 영화,,,,
http://www.wikidata.org/entity/Q65267465,시 읽는 시간,Time to Read Poems,2016,tt6409290,802541,movie,독립 영화,,,,
http://www.wikidata.org/entity/Q492908,설국열차,Snowpiercer,2015,tt1706620,110415,movie,"드라마 영화, SF 영화, 액션 영화, 스릴러 영화, 디스토피아 영화, 포스트아포칼립스 영화","블라드 이바노브, 클락 미들턴, 아드난 하스코비치, 토마스 레 마퀴스, 스티브 박, 유언 브렘너, 루크 파스퀄리노, 송강호, 제이미 벨, 고아성, 앨리슨 필, 틸다 스윈턴, 크리스 에번스, 옥타비아 스펜서, 존 허트, 에드 해리스",봉준호,"Kelly Masterson, 봉준호",126
http://www.wikidata.org/entity/Q7745847,제7기사단,The Last Knights,2015,tt2493486,308504,movie,"드라마 영화, 판타지 영화, 액션 영화, 모험 영화, 역사 영화","데이브 르게노, 페이만 모아디, 박시연, 파벨 크리즈, 리 잉글리비, 이하라 쓰요시, 악셀 헨니, 안성기, 쇼레 아그다슐루, 클리프 커티스, 클라이브 오언, 클라라 이소바, 아예렛 주러, 모건 프리먼",키리야 카즈아키,,115
http://www.wikidata.org/entity/Q16256348,"협녀, 칼의 기억",Memories of the Sword,2015,tt3054798,348689,movie,"무술 영화, 액션 영화",이병헌,박흥식,,120
http://www.wikidata.org/entity/Q16930989,명량,The Admiral: Roaring Currents,2015,tt3541262,282631,movie,"액션 영화, 전쟁 영화, 사극","박노식, 강태영, 장준녕, 남경읍, 김원해, 박보검, 김구택, 최덕문, 이승준, 오타니 료헤이, 류승룡, 김명곤, 김강일, 권율, 고경표, 진구, 조진웅, 김태훈, 이정현, 노민우, 최민식",김한민,"전철홍, 김한민",128
http://www.wikidata.org/entity/Q19792325,차이나타운,Coin Locker Girl,2015,tt4647788,336744,movie,"드라마 영화, 액션 영화, 스릴러 영화",김혜수,한준희,한준희,110
http://www.wikidata.org/entity/Q19794890,위험한 상견례 2,Enemies In-Law,2015,tt5449088,340912,movie,로맨틱 코미디,진세연,김진영,,119
http://www.wikidata.org/entity/Q19801741,암살,Assassination,2015,tt3501416,291549,movie,"드라마 영화, 액션 영화, 스릴러 영화","김홍파, 박병은, 최덕문, 이경영, 조진웅, 조승우, 하정우, 김해숙, 오달수, 전지현, 이정재",최동훈,"이기철, 최동훈",140
http://www.wikidata.org/entity/Q19840725,무뢰한,The Shameless,2015,tt4636022,336053,movie,"드라마 영화, 범죄 영화",김남길,오승욱,,118
http://www.wikidata.org/entity/Q19840918,간신,The Treacherous,2015,tt4844288,338803,movie,"드라마 영화, 에로 영화, 범죄 영화","이유영, 차지연, 임지연, 천호진, 주지훈, 김강우",민규동,민규동,133
http://www.wikidata.org/entity/Q19902852,연평해전,Northern Limit Line,2015,tt4696222,343843,movie,"드라마 영화, 전쟁 영화, 스릴러 영화","진구, 김무열, 이현우",김학순,김학순,130
http://www.wikidata.org/entity/Q19939459,극비수사,The Classified File,2015,tt4791594,344476,movie,"드라마 영화, 범죄 영화",김윤석,곽경택,,108
http://www.wikidata.org/entity/Q19939567,나의 절친 악당들,Intimate Enemies,2015,tt4607976,340067,movie,"액션 영화, 스릴러 영화","류승범, 샘 오취리, 류현경, 고준희",임상수,임상수,110
http://www.wikidata.org/entity/Q19939990,베테랑,Veteran,2015,tt4768764,346646,movie,"드라마 영화, 액션 영화","유해진, 김시후, 장윤주, 오달수, 유아인, 황정민",류승완,류승완,124
http://www.wikidata.org/entity/Q17150866,허삼관,Chronicle of a Blood Merchant,2015,tt3797004,321191,movie,드라마 영화,하정우,"하지원, 하정우","윤종빈, 하정우",124
http://www.wikidata.org/entity/Q17490438,강남 1970,Gangnam Blues,2015,tt3698118,297721,movie,"드라마 영화, 액션 영화, 네오누아르","김설현, 김래원, 이민호",유하,유하,135
http://www.wikidata.org/entity/Q17564587,스물,Twenty,2015,tt4415016,331251,movie,"로맨틱 코미디, 성장물","백수희, 정주연, 이유비, 강하늘, 김우빈, 준호, 민효린, 정소민",이병헌,이병헌,115
http://www.wikidata.org/entity/Q18171992,오늘의 연애,Love Forecast,2015,tt4315956,313628,movie,로맨틱 코미디,"정준영, 하경민, 홍화리, 박시은, 박은지, 문채원, 류화영, 박수아, 이승기",박진표,,118
http://www.wikidata.org/entity/Q18176063,열정같은소리하고있네,You Call It Passion,2015,tt5214690,370984,movie,코미디 드라마,"박보영, 정재영",정기훈,"서유민, 정기훈",106
http://www.wikidata.org/entity/Q18176064,경성학교: 사라진 소녀들,The Silenced,2015,tt4708348,342657,movie,"드라마 영화, 공포 영화, 미스터리 영화",박보영,이해영,이해영,99
http://www.wikidata.org/entity/Q18180905,사도,The Throne,2015,tt4010918,315439,movie,"드라마 영화, 코스튬 드라마","이효제, 서예지, 박원상, 진지희, 유아인, 소지섭, 김해숙, 송강호, 문근영",이준익,이준익,125
http://www.wikidata.org/entity/Q18648303,설해,Snow Is on the Sea,2015,tt9426438,348230,movie,드라마 영화,,김정권,,108
http://www.wikidata.org/entity/Q18648341,쎄시봉,C'est si bon,2015,tt4430992,348613,movie,"드라마 영화, 뮤지컬 영화",정우,김현석,김현석,122
http://www.wikidata.org/entity/Q18648345,악의 연대기,The Chronicles of Evil,2015,tt4619940,340746,movie,드라마 영화,손현주,백운학,백운학,102
http://www.wikidata.org/entity/Q18648406,워킹걸,Casa Amor: Exclusive for Ladies,2015,tt4455690,318541,movie,"코미디 드라마, 로맨틱 코미디","김태우, 조여정, 클라라",정범식,,112
http://www.wikidata.org/entity/Q18653838,조선명탐정: 사라진 놉의 딸,Detective K: Secret of the Lost Island,2015,tt4505170,328716,movie,모험 영화,"김명민, 이연희",김석윤,,124
http://www.wikidata.org/entity/Q18684331,뷰티 인사이드,The Beauty Inside,2015,tt4273886,338729,movie,로맨스 영화,"김대명, 박신혜, 한효주, 이진욱, 이동휘",백종열,,126
http://www.wikidata.org/entity/Q19161798,순수의 시대,Empire of Lust,2015,tt3544326,333167,movie,드라마 영화,"강한나, 강하늘, 이재용, 손병호, 장혁, 신하균",안상훈,,113
http://www.wikidata.org/entity/Q19627582,살인의뢰,The Deal,2015,tt4432058,335640,movie,범죄 영화,김상경,손용호,,102
http://www.wikidata.org/entity/Q19644489,장수상회,Salut d'Amour,2015,tt4695462,329253,movie,"드라마 영화, 로맨스 영화",박근형,강제규,,112
http://www.wikidata.org/entity/Q20445212,오피스,Office,2015,tt4682562,336055,movie,"슬래셔 영화, 미스터리 영화","박정민, 김의성, 손수현, 오대환, 배성우, 이채은, 류현경, 박성웅, 고아성",홍원찬,,111
http://www.wikidata.org/entity/Q20445488,친절한 가정부,The Maidroid,2015,tt22854790,332415,movie,"코미디 영화, 에로 영화",키시 아이노,노진수,,75
http://www.wikidata.org/entity/Q20651708,대호,The Tiger: An Old Hunter's Tale,2015,tt5066556,363093,movie,"드라마 영화, 모험 영화",최민식,박훈정,,139
http://www.wikidata.org/entity/Q20652060,조선마술사,The Magician,2015,tt4471636,366654,movie,"드라마 영화, 판타지 영화",유승호,김대승,,122
http://www.wikidata.org/entity/Q20652078,지금은맞고그때는틀리다,"Right Now, Wrong Then",2015,tt4768776,354275,movie,"드라마 영화, 로맨틱 코미디","김민희, 정재영",홍상수,홍상수,121
http://www.wikidata.org/entity/Q20002716,미쓰 와이프,Wonderful Nightmare,2015,tt5058114,342055,movie,로맨틱 코미디,엄정화,강효진,,125
http://www.wikidata.org/entity/Q20444093,성실한 나라의 앨리스,Alice In Earnestland,2015,tt4702528,347697,movie,드라마 영화,이정현,안국진,안국진,87
http://www.wikidata.org/entity/Q20444117,도리화가,The Sound of a Flower,2015,tt3974764,366093,movie,"드라마 영화, 전기 영화","송새벽, 류승룡, 수지",이종필,,109
http://www.wikidata.org/entity/Q20444219,손님,The Piper,2015,tt4718500,345888,movie,"공포 영화, 미스터리 영화","천우희, 류승룡, 이성민, 이준",김광태,,107
http://www.wikidata.org/entity/Q20780511,내부자들,Inside Men,2015,tt3779028,293413,movie,"드라마 영화, 범죄 영화","김대명, 배성우, 조우진, 김홍파, 김의성, 김병옥 (배우), 조재윤, 정만식, 이엘, 이경영, 백윤식, 이병헌, 조승우",우민호,우민호,130
http://www.wikidata.org/entity/Q20944047,검은 사제들,The Priests,2015,tt5049302,360551,movie,"드라마 영화, 공포 영화, 미스터리 영화",김윤석,장재현,장재현,108
http://www.wikidata.org/entity/Q20944412,그놈이다,Fatal Intuition,2015,tt5052298,369443,movie,,"이유영, 류혜영, 이준혁, 윤다경, 주원",윤준형,,109
http://www.wikidata.org/entity/Q20945501,더 폰,The Phone,2015,tt5034276,367882,movie,"드라마 영화, 액션 영화, 스릴러 영화","배성우, 장인섭, 노정의, 조달환, 손현주, 엄지원",,,114
http://www.wikidata.org/entity/Q20948643,서부전선,The Long Way Home,2015,tt4320560,361297,movie,"드라마 영화, 액션 영화, 전쟁 영화",,천성일,,112
http://www.wikidata.org/entity/Q21010932,탐정: 더 비기닝,The Accidental Detective,2015,tt5031892,359460,movie,"드라마 영화, 액션 영화",권상우,김정훈,김정훈,120
http://www.wikidata.org/entity/Q21057832,돌연변이,Collective Invention,2015,tt4935110,356201,movie,"드라마 영화, SF 영화",이광수,,,92
http://www.wikidata.org/entity/Q21060594,특종: 량첸살인기,The Exclusive: Beat the Devil's Tattoo,2015,tt5034194,362974,movie,,"김대명, 배성우, 태인호, 백현진, 김의성, 윤다경, 이하나, 이미숙, 조정석",노덕,노덕,125
http://www.wikidata.org/entity/Q21060763,함정,Deep Trap,2015,tt4922028,361539,movie,,마동석,권형진,,96
http://www.wikidata.org/entity/Q21203392,성난 변호사,The Advocate: A Missing Body,2015,tt4975498,363790,movie,액션 영화,이선균,허종호,,117
http://www.wikidata.org/entity/Q21546296,히말라야,The Himalayas,2015,tt4253360,374111,movie,"드라마 영화, 생존 영화",황정민,이석훈,,124
http://www.wikidata.org/entity/Q21575837,나쁜놈은 죽는다,Bad Guys Always Die,2015,tt5157018,375599,movie,범죄 영화,진백림,,,110
http://www.wikidata.org/entity/Q21710015,어떤살인,The Lost Choices,2015,tt5066432,369852,movie,드라마 영화,,,,108
http://www.wikidata.org/entity/Q24000523,양치기들,The Boys Who Cried Wolf,2015,tt5494656,404486,movie,드라마 영화,,김진황,,80
http://www.wikidata.org/entity/Q24856399,블랙스톤,Black Stone,2015,tt4087996,317991,movie,드라마 영화,원태희,노경태,,93
http://www.wikidata.org/entity/Q26211595,산다,Alive,2015,tt3797214,285696,movie,드라마 영화,,박정범,박정범,179
http://www.wikidata.org/entity/Q26582591,한여름의 판타지아,A Midsummer's Fantasia,2015,tt3808172,297743,movie,드라마 영화,,장건재,장건재,96
http://www.wikidata.org/entity/Q28700049,문영,Moon Young,2015,tt5931388,423248,movie,드라마 영화,"박정식, 김태리, 남보라",김소연,,64
http://www.wikidata.org/entity/Q29075966,천당의 밤과 안개,Night and Fog in Zona,2015,tt4975622,362639,movie,다큐멘터리 영화,왕빙,정성일,정성일,235
http://www.wikidata.org/entity/Q45305131,SMTOWN THE STAGE,SMTown: The Stage,2015,tt5040338,484465,movie,"다큐멘터리 영화, 뮤지컬 영화",,,,110
http://www.wikidata.org/entity/Q19931546,상류사회,High Society,2015,tt4768948,62863,tv,텔레비전 드라마,"성준, 유이, 이상우, 남명렬, 양희경, 윤주상, 임지연, 윤지혜, 최용민, 고두심, 유소영, 방은희, 박형식",,,
http://www.wikidata.org/entity/Q19939568,나인틴 쉿 상상금지,,2015,tt6095944,346470,movie,"드라마 영화, 에로 영화",,노진수,,
http://www.wikidata.org/entity/Q19940154,성난 화가,Angry Painter,2015,tt4718440,342270,movie,스릴러 영화,,전규환,,
http://www.wikidata.org/entity/Q19940176,소수의견,Minority Opinion,2015,tt4800070,345670,movie,드라마 영화,윤계상,김성제,,
http://www.wikidata.org/entity/Q19941324,코인라커,The Coin Locker,2015,tt4703076,416787,movie,드라마 영화,,김태경,,
http://www.wikidata.org/entity/Q19941397,플랑크 상수,Planck Constant,2015,tt4094580,404421,movie,"드라마 영화, 판타지 영화",,조성규,,
http://www.wikidata.org/entity/Q20444357,맛있는 택배,Delicious Delivery,2015,tt19316492,335117,movie,"에로 영화, 로맨스 영화",,,,
http://www.wikidata.org/entity/Q20444564,미안해 사랑해 고마워,Summer Snow,2015,tt6150184,391267,movie,"드라마 영화, 로맨스 영화",,전윤수,,
http://www.wikidata.org/entity/Q20651601,고백,Confession,2015,tt4858688,355941,movie,미스터리 영화,김영호,정영배,,
http://www.wikidata.org/entity/Q20651854,스피드,Speed,2015,tt4036590,339534,movie,드라마 영화,서준영,이상우,,
http://www.wikidata.org/entity/Q20652090,짓2: 붉은 낙타,Death in Desert,2015,tt6485832,374909,movie,"드라마 영화, 에로 영화, 로맨스 영화",,노진수,,
http://www.wikidata.org/entity/Q20652129,퇴마: 무녀굴,The Chosen: Forbidden Cave,2015,tt4841648,357995,movie,공포 영화,,김휘,,
http://www.wikidata.org/entity/Q20825597,스톱,Stop,2015,tt4876094,346793,movie,드라마 영화,,김기덕,김기덕,
http://www.wikidata.org/entity/Q20873553,돼지 같은 여자,"My Sister, The Pig Lady",2015,tt5739726,361286,movie,로맨틱 코미디,황정음,장문일,,
http://www.wikidata.org/entity/Q20945537,덫: 치명적인 유혹,Trap,2015,tt5756806,400823,movie,"에로 영화, 로맨스 영화",한제인,봉만대,,
http://www.wikidata.org/entity/Q20945611,동창회의 목적,Purpose of Reunion,2015,tt5987506,351523,movie,로맨스 영화,,,,
http://www.wikidata.org/entity/Q20947436,발칙하게 고고,Cheer Up!,2015,tt5094306,63990,tv,"드라마 영화, 코미디 영화, 로맨스 영화, 청춘 영화",정은지,,,
http://www.wikidata.org/entity/Q20948560,사랑이 이긴다,Love Never Fails,2015,tt5082814,386858,movie,드라마 영화,,민병훈 (1969년),,
http://www.wikidata.org/entity/Q21057871,들꽃,Wild Flowers,2015,tt6359586,418168,movie,드라마 영화,,박석영,,
http://www.wikidata.org/entity/Q21057889,란제리 살인사건,The Lingerie Murders,2015,tt5034046,673465,movie,미스터리 영화,,,,
http://www.wikidata.org/entity/Q21058274,비밀,Circle of Atonement,2015,tt5052214,366445,movie,"드라마 영화, 미스터리 영화",,,,
http://www.wikidata.org/entity/Q21059539,영도,Shadow Island,2015,tt6315746,362562,movie,"드라마 영화, 범죄 영화",,,,
http://www.wikidata.org/entity/Q21059575,오늘영화,Now Playing,2015,tt14357742,492442,movie,"드라마 영화, 로맨스 영화",,,,
http://www.wikidata.org/entity/Q21060555,타부: 금지된 사랑,Taboo: forbidden love,2015,tt25810174,399902,movie,"에로 영화, 로맨스 영화",,,,
http://www.wikidata.org/entity/Q21428167,나는 증인이다,The Witness,2015,tt4979652,365719,movie,"드라마 영화, 범죄 영화",양미,안상훈,,
http://www.wikidata.org/entity/Q21503515,눈꺼풀,Eyelids,2015,tt5143858,369847,movie,드라마 영화,,오멸,,
http://www.wikidata.org/entity/Q21575749,극적인 하룻밤,A Dramatic Night,2015,tt4471608,373855,movie,로맨틱 코미디,,,,
http://www.wikidata.org/entity/Q21576530,맛있는 비행,A Delicious Flight,2015,tt6077598,390845,movie,"에로 영화, 로맨스 영화",,최상훈,,
http://www.wikidata.org/entity/Q21706943,굿바이 그리고 헬로우,Goodbye and Hello,2015,tt6150298,383040,movie,드라마 영화,,,,
http://www.wikidata.org/entity/Q21709963,아일랜드 - 시간을 훔치는 섬,Island,2015,tt4702840,353964,movie,미스터리 영화,"오지호, 김영택 (배우), 강필석, 윤지원, 문가영",박진성,,
http://www.wikidata.org/entity/Q21710213,유부녀들,Married Women,2015,tt27117034,387834,movie,에로 영화,,,,
http://www.wikidata.org/entity/Q21775642,파리의 한국남자,A Korean in Paris,2015,tt4087942,382118,movie,드라마 영화,조재현,전수일,,
http://www.wikidata.org/entity/Q21824793,공즉시색,Emptiness Is Form,2015,tt7453636,372921,movie,"드라마 영화, 에로 영화, 로맨스 영화",,김현빈,,
http://www.wikidata.org/entity/Q21825218,친애하는 지도자동지께,Dear Dictator,2015,tt3644552,293429,movie,드라마 영화,,이상우,,
http://www.wikidata.org/entity/Q21825216,친구엄마,Buddy’s Mom,2015,tt6571010,387848,movie,에로 영화,,공자관,,
http://www.wikidata.org/entity/Q21825302,파일 - 4022일의 사육,The File,2015,tt5202274,373033,movie,미스터리 영화,,,,
http://www.wikidata.org/entity/Q22666603,글로리데이,One Way Trip,2015,tt5559586,381375,movie,드라마 영화,지수,,,
http://www.wikidata.org/entity/Q22974876,젊은엄마 3,,2015,tt11941248,386716,movie,에로 영화,,,,
http://www.wikidata.org/entity/Q17620779,슈퍼 프렌즈,Bling,2015,tt5161658,385722,movie,어린이 영화,,,,
http://www.wikidata.org/entity/Q18170476,션샤인 러브,Sunshine Love,2015,tt3582090,361517,movie,"드라마 영화, 로맨틱 코미디, 로맨스 영화",오정세,조은성,,
http://www.wikidata.org/entity/Q18550847,수재전쟁,Heard It Through the Grapevine,2015,tt4507456,62265,tv,텔레비전 드라마,"이준, 유준상, 유호정, 고아성",안판석,,
http://www.wikidata.org/entity/Q18635413,송지효의 심천연가,708090,2015,tt6183384,442298,movie,로맨틱 코미디,우커췬,,,
http://www.wikidata.org/entity/Q18642176,블러드,Blood,2015,tt4343108,62078,tv,"드라마 영화, 로맨스 영화, 스릴러 영화, 의학 드라마",안재현,,,
http://www.wikidata.org/entity/Q18653545,고양이 장례식,The Cat Funeral,2015,tt5218784,349109,movie,드라마 영화,강인,,,
http://www.wikidata.org/entity/Q19000134,비치하트애솔,Bitch Heart Asshole,2015,tt16739500,335157,movie,"드라마 영화, 에로 영화, 로맨스 영화",,이난,,
http://www.wikidata.org/entity/Q19161710,가면,Mask,2015,tt4714786,62806,tv,텔레비전 드라마,"정동환, 유인영, 이호원, 양미경, 주지훈, 연정훈, 수애",,,
http://www.wikidata.org/entity/Q19161831,어우동: 주인 없는 꽃,Lost Flower Eo U-dong,2015,tt4922946,324671,movie,드라마 영화,백도빈,이수성,,
http://www.wikidata.org/entity/Q19483862,살인캠프,Barracks,2015,tt6903078,329321,movie,,,,,
http://www.wikidata.org/entity/Q19483963,소셜포비아,Socialphobia,2015,tt4203200,297400,movie,"드라마 영화, 미스터리 영화",변요한,홍석재,"조슬예, 홍석재",
http://www.wikidata.org/entity/Q19598807,몽골리안 프린세스,Mongolian Princess,2015,tt3646936,382139,movie,"드라마 영화, 로맨스 영화",,정단우,,
